date,symptom,n
2020-12-11,s51,0
2020-12-11,s52,0
2020-12-11,s53,3
2020-12-11,s54,19
2020-12-11,s55,624
2020-12-11,s56,646
2020-12-12,s01,0
2020-12-12,s02,2
2020-12-12,s03,4
2020-12-12,s04,0
2020-12-12,s05,88
2020-12-12,s06,2390
2020-12-12,s07,13
2020-12-12,s08,1
2020-12-12,s10,5
2020-12-12,s11,1557
2020-12-12,s12,35
2020-12-12,s13,0
2020-12-12,s14,325
2020-12-12,s15,21
2020-12-12,s16,0
2020-12-12,s17,3
2020-12-12,s19,0
2020-12-12,s20,13
2020-12-12,s21,9028
2020-12-12,s22,464
2020-12-12,s23,547
2020-12-12,s24,444
2020-12-12,s25,0
2020-12-12,s26,1
2020-12-12,s27,124
2020-12-12,s28,1700
2020-12-12,s29,1559
2020-12-12,s30,1191
2020-12-12,s31,0
2020-12-12,s32,1
2020-12-12,s33,13
2020-12-12,s34,0
2020-12-12,s35,0
2020-12-12,s36,181
2020-12-12,s37,69
2020-12-12,s38,0
2020-12-12,s39,13
2020-12-12,s40,12
2020-12-12,s41,13
2020-12-12,s42,264
2020-12-12,s43,16
2020-12-12,s44,0
2020-12-12,s45,8
2020-12-12,s46,2
2020-12-12,s47,2
2020-12-12,s48,0
2020-12-12,s49,372
2020-12-12,s50,4
2020-12-12,s51,0
2020-12-12,s52,0
2020-12-12,s53,2
2020-12-12,s54,11
2020-12-12,s55,406
2020-12-12,s56,691
2020-12-13,s01,0
2020-12-13,s02,1
2020-12-13,s03,6
2020-12-13,s04,1
2020-12-13,s05,63
2020-12-13,s06,2399
2020-12-13,s07,12
2020-12-13,s08,0
2020-12-13,s10,6
2020-12-13,s11,1493
2020-12-13,s12,37
2020-12-13,s13,1
2020-12-13,s14,376
2020-12-13,s15,1
2020-12-13,s16,0
2020-12-13,s17,6
2020-12-13,s19,0
2020-12-13,s20,9
2020-12-13,s21,7316
2020-12-13,s22,467
2020-12-13,s23,677
2020-12-13,s24,483
2020-12-13,s25,0
2020-12-13,s26,0
2020-12-13,s27,151
2020-12-13,s28,1009
2020-12-13,s29,1481
2020-12-13,s30,1135
2020-12-13,s31,1
2020-12-13,s32,5
2020-12-13,s33,3
2020-12-13,s34,0
2020-12-13,s35,3
2020-12-13,s36,191
2020-12-13,s37,71
2020-12-13,s38,1
2020-12-13,s39,4
2020-12-13,s40,14
2020-12-13,s41,9
2020-12-13,s42,222
2020-12-13,s43,8
2020-12-13,s44,0
2020-12-13,s45,13
2020-12-13,s46,0
2020-12-13,s47,1
2020-12-13,s48,0
2020-12-13,s49,357
2020-12-13,s50,1
2020-12-13,s51,0
2020-12-13,s52,0
2020-12-13,s53,2
2020-12-13,s54,8
2020-12-13,s55,315
2020-12-13,s56,722
2020-12-14,s01,0
2020-12-14,s02,2
2020-12-14,s03,7
2020-12-14,s04,0
2020-12-14,s05,72
2020-12-14,s06,2709
2020-12-14,s07,15
2020-12-14,s08,1
2020-12-14,s10,8
2020-12-14,s11,1699
2020-12-14,s12,68
2020-12-14,s13,2
2020-12-14,s14,415
2020-12-14,s15,10
2020-12-14,s16,0
2020-12-14,s17,5
2020-12-14,s19,0
2020-12-14,s20,17
2020-12-14,s21,0
2020-12-14,s22,543
2020-12-14,s23,776
2020-12-14,s24,614
2020-12-14,s25,0
2020-12-14,s26,0
2020-12-14,s27,169
2020-12-14,s28,1100
2020-12-14,s29,1701
2020-12-14,s30,1491
2020-12-14,s31,0
2020-12-14,s32,2
2020-12-14,s33,2
2020-12-14,s34,0
2020-12-14,s35,1
2020-12-14,s36,229
2020-12-14,s37,90
2020-12-14,s38,0
2020-12-14,s39,4
2020-12-14,s40,12
2020-12-14,s41,12
2020-12-14,s42,206
2020-12-14,s43,12
2020-12-14,s44,1
2020-12-14,s45,12
2020-12-14,s46,3
2020-12-14,s47,5
2020-12-14,s48,0
2020-12-14,s49,399
2020-12-14,s50,2
2020-12-14,s51,0
2020-12-14,s52,0
2020-12-14,s53,8
2020-12-14,s54,12
2020-12-14,s55,452
2020-12-14,s56,735
2020-12-15,s01,0
2020-12-15,s02,0
2020-12-15,s03,5
2020-12-15,s04,1
2020-12-15,s05,110
2020-12-15,s06,2995
2020-12-15,s07,22
2020-12-15,s08,0
2020-12-15,s10,3
2020-12-15,s11,1732
2020-12-15,s12,63
2020-12-15,s13,1
2020-12-15,s14,401
2020-12-15,s15,6
2020-12-15,s16,0
2020-12-15,s17,7
2020-12-15,s19,0
2020-12-15,s20,15
2020-12-15,s21,2099
2020-12-15,s22,514
2020-12-15,s23,627
2020-12-15,s24,651
2020-12-15,s25,0
2020-12-15,s26,1
2020-12-15,s27,166
2020-12-15,s28,1154
2020-12-15,s29,1730
2020-12-15,s30,1421
2020-12-15,s31,0
2020-12-15,s32,2
2020-12-15,s33,2
2020-12-15,s34,0
2020-12-15,s35,3
2020-12-15,s36,211
2020-12-15,s37,94
2020-12-15,s38,2
2020-12-15,s39,3
2020-12-15,s40,8
2020-12-15,s41,7
2020-12-15,s42,217
2020-12-15,s43,14
2020-12-15,s44,0
2020-12-15,s45,9
2020-12-15,s46,1
2020-12-15,s47,4
2020-12-15,s48,0
2020-12-15,s49,373
2020-12-15,s50,7
2020-12-15,s51,0
2020-12-15,s52,0
2020-12-15,s53,6
2020-12-15,s54,12
2020-12-15,s55,417
2020-12-15,s56,755
2020-12-16,s01,0
2020-12-16,s02,1
2020-12-16,s03,7
2020-12-16,s04,0
2020-12-16,s05,98
2020-12-16,s06,3149
2020-12-16,s07,17
2020-12-16,s08,0
2020-12-16,s10,4
2020-12-16,s11,1953
2020-12-16,s12,56
2020-12-16,s13,2
2020-12-16,s14,405
2020-12-16,s15,8
2020-12-16,s16,0
2020-12-16,s17,4
2020-12-16,s19,0
2020-12-16,s20,17
2020-12-16,s21,9750
2020-12-16,s22,504
2020-12-16,s23,659
2020-12-16,s24,645
2020-12-16,s25,0
2020-12-16,s26,0
2020-12-16,s27,191
2020-12-16,s28,1161
2020-12-16,s29,1952
2020-12-16,s30,1787
2020-12-16,s31,0
2020-12-16,s32,2
2020-12-16,s33,3
2020-12-16,s34,0
2020-12-16,s35,1
2020-12-16,s36,233
2020-12-16,s37,97
2020-12-16,s38,0
2020-12-16,s39,5
2020-12-16,s40,9
2020-12-16,s41,11
2020-12-16,s42,206
2020-12-16,s43,12
2020-12-16,s44,0
2020-12-16,s45,7
2020-12-16,s46,1
2020-12-16,s47,2
2020-12-16,s48,0
2020-12-16,s49,370
2020-12-16,s50,4
2020-12-16,s51,0
2020-12-16,s52,0
2020-12-16,s53,9
2020-12-16,s54,19
2020-12-16,s55,456
2020-12-16,s56,742
2020-12-17,s01,0
2020-12-17,s02,1
2020-12-17,s03,8
2020-12-17,s04,1
2020-12-17,s05,108
2020-12-17,s06,3019
2020-12-17,s07,13
2020-12-17,s08,1
2020-12-17,s10,0
2020-12-17,s11,2201
2020-12-17,s12,48
2020-12-17,s13,2
2020-12-17,s14,361
2020-12-17,s15,6
2020-12-17,s16,0
2020-12-17,s17,7
2020-12-17,s19,0
2020-12-17,s20,14
2020-12-17,s21,9325
2020-12-17,s22,464
2020-12-17,s23,642
2020-12-17,s24,605
2020-12-17,s25,0
2020-12-17,s26,0
2020-12-17,s27,139
2020-12-17,s28,1037
2020-12-17,s29,2203
2020-12-17,s30,1736
2020-12-17,s31,0
2020-12-17,s32,3
2020-12-17,s33,1
2020-12-17,s34,0
2020-12-17,s35,2
2020-12-17,s36,181
2020-12-17,s37,92
2020-12-17,s38,4
2020-12-17,s39,8
2020-12-17,s40,11
2020-12-17,s41,9
2020-12-17,s42,235
2020-12-17,s43,9
2020-12-17,s44,0
2020-12-17,s45,9
2020-12-17,s46,3
2020-12-17,s47,1
2020-12-17,s48,0
2020-12-17,s49,338
2020-12-17,s50,9
2020-12-17,s51,0
2020-12-17,s52,0
2020-12-17,s53,16
2020-12-17,s54,27
2020-12-17,s55,406
2020-12-17,s56,808
2020-12-18,s01,0
2020-12-18,s02,2
2020-12-18,s03,6
2020-12-18,s04,0
2020-12-18,s05,124
2020-12-18,s06,3023
2020-12-18,s07,33
2020-12-18,s08,0
2020-12-18,s10,4
2020-12-18,s11,1915
2020-12-18,s12,40
2020-12-18,s13,4
2020-12-18,s14,353
2020-12-18,s15,12
2020-12-18,s16,0
2020-12-18,s17,7
2020-12-18,s19,0
2020-12-18,s20,12
2020-12-18,s21,9302
2020-12-18,s22,439
2020-12-18,s23,534
2020-12-18,s24,477
2020-12-18,s25,0
2020-12-18,s26,0
2020-12-18,s27,160
2020-12-18,s28,1041
2020-12-18,s29,1911
2020-12-18,s30,1460
2020-12-18,s31,0
2020-12-18,s32,3
2020-12-18,s33,4
2020-12-18,s34,1
2020-12-18,s35,1
2020-12-18,s36,194
2020-12-18,s37,74
2020-12-18,s38,0
2020-12-18,s39,4
2020-12-18,s40,20
2020-12-18,s41,17
2020-12-18,s42,172
2020-12-18,s43,8
2020-12-18,s44,0
2020-12-18,s45,9
2020-12-18,s46,2
2020-12-18,s47,2
2020-12-18,s48,0
2020-12-18,s49,558
2020-12-18,s50,1
2020-12-18,s51,0
2020-12-18,s52,0
2020-12-18,s53,28
2020-12-18,s54,12
2020-12-18,s55,422
2020-12-18,s56,869
2020-12-19,s01,0
2020-12-19,s02,1
2020-12-19,s03,8
2020-12-19,s04,0
2020-12-19,s05,72
2020-12-19,s06,2726
2020-12-19,s07,13
2020-12-19,s08,0
2020-12-19,s10,4
2020-12-19,s11,1444
2020-12-19,s12,33
2020-12-19,s13,0
2020-12-19,s14,290
2020-12-19,s15,8
2020-12-19,s16,0
2020-12-19,s17,11
2020-12-19,s19,0
2020-12-19,s20,14
2020-12-19,s21,8754
2020-12-19,s22,378
2020-12-19,s23,485
2020-12-19,s24,451
2020-12-19,s25,0
2020-12-19,s26,0
2020-12-19,s27,121
2020-12-19,s28,920
2020-12-19,s29,1443
2020-12-19,s30,1131
2020-12-19,s31,0
2020-12-19,s32,2
2020-12-19,s33,5
2020-12-19,s34,0
2020-12-19,s35,2
2020-12-19,s36,181
2020-12-19,s37,51
2020-12-19,s38,0
2020-12-19,s39,8
2020-12-19,s40,10
2020-12-19,s41,8
2020-12-19,s42,173
2020-12-19,s43,6
2020-12-19,s44,1
2020-12-19,s45,6
2020-12-19,s46,0
2020-12-19,s47,0
2020-12-19,s48,0
2020-12-19,s49,349
2020-12-19,s50,2
2020-12-19,s51,0
2020-12-19,s52,0
2020-12-19,s53,34
2020-12-19,s54,8
2020-12-19,s55,360
2020-12-19,s56,677
2020-12-20,s01,0
2020-12-20,s02,2
2020-12-20,s03,7
2020-12-20,s04,0
2020-12-20,s05,85
2020-12-20,s06,2405
2020-12-20,s07,13
2020-12-20,s08,1
2020-12-20,s10,4
2020-12-20,s11,1315
2020-12-20,s12,34
2020-12-20,s13,3
2020-12-20,s14,306
2020-12-20,s15,16
2020-12-20,s16,2
2020-12-20,s17,6
2020-12-20,s19,0
2020-12-20,s20,9
2020-12-20,s21,8593
2020-12-20,s22,423
2020-12-20,s23,559
2020-12-20,s24,489
2020-12-20,s25,0
2020-12-20,s26,0
2020-12-20,s27,143
2020-12-20,s28,850
2020-12-20,s29,1312
2020-12-20,s30,1278
2020-12-20,s31,0
2020-12-20,s32,0
2020-12-20,s33,2
2020-12-20,s34,0
2020-12-20,s35,1
2020-12-20,s36,150
2020-12-20,s37,73
2020-12-20,s38,1
2020-12-20,s39,9
2020-12-20,s40,13
2020-12-20,s41,15
2020-12-20,s42,221
2020-12-20,s43,11
2020-12-20,s44,0
2020-12-20,s45,16
2020-12-20,s46,0
2020-12-20,s47,1
2020-12-20,s48,0
2020-12-20,s49,278
2020-12-20,s50,0
2020-12-20,s51,0
2020-12-20,s52,0
2020-12-20,s53,8
2020-12-20,s54,18
2020-12-20,s55,343
2020-12-20,s56,676
2020-12-21,s01,0
2020-12-21,s02,2
2020-12-21,s03,5
2020-12-21,s04,0
2020-12-21,s05,75
2020-12-21,s06,2621
2020-12-21,s07,8
2020-12-21,s08,0
2020-12-21,s10,5
2020-12-21,s11,1444
2020-12-21,s12,27
2020-12-21,s13,1
2020-12-21,s14,396
2020-12-21,s15,6
2020-12-21,s16,1
2020-12-21,s17,3
2020-12-21,s19,0
2020-12-21,s20,18
2020-12-21,s21,9170
2020-12-21,s22,457
2020-12-21,s23,676
2020-12-21,s24,602
2020-12-21,s25,0
2020-12-21,s26,0
2020-12-21,s27,157
2020-12-21,s28,987
2020-12-21,s29,1437
2020-12-21,s30,1236
2020-12-21,s31,0
2020-12-21,s32,0
2020-12-21,s33,2
2020-12-21,s34,0
2020-12-21,s35,0
2020-12-21,s36,199
2020-12-21,s37,83
2020-12-21,s38,0
2020-12-21,s39,8
2020-12-21,s40,14
2020-12-21,s41,12
2020-12-21,s42,191
2020-12-21,s43,17
2020-12-21,s44,0
2020-12-21,s45,6
2020-12-21,s46,1
2020-12-21,s47,2
2020-12-21,s48,1
2020-12-21,s49,336
2020-12-21,s50,4
2020-12-21,s51,0
2020-12-21,s52,0
2020-12-21,s53,6
2020-12-21,s54,11
2020-12-21,s55,415
2020-12-21,s56,658
2020-12-22,s01,0
2020-12-22,s02,0
2020-12-22,s03,1
2020-12-22,s04,0
2020-12-22,s05,105
2020-12-22,s06,2494
2020-12-22,s07,25
2020-12-22,s08,0
2020-12-22,s10,3
2020-12-22,s11,1462
2020-12-22,s12,44
2020-12-22,s13,2
2020-12-22,s14,285
2020-12-22,s15,4
2020-12-22,s16,1
2020-12-22,s17,6
2020-12-22,s19,0
2020-12-22,s20,11
2020-12-22,s21,8344
2020-12-22,s22,538
2020-12-22,s23,601
2020-12-22,s24,567
2020-12-22,s25,0
2020-12-22,s26,0
2020-12-22,s27,163
2020-12-22,s28,905
2020-12-22,s29,1458
2020-12-22,s30,1055
2020-12-22,s31,0
2020-12-22,s32,2
2020-12-22,s33,0
2020-12-22,s34,0
2020-12-22,s35,5
2020-12-22,s36,223
2020-12-22,s37,64
2020-12-22,s38,0
2020-12-22,s39,4
2020-12-22,s40,10
2020-12-22,s41,6
2020-12-22,s42,188
2020-12-22,s43,14
2020-12-22,s44,1
2020-12-22,s45,10
2020-12-22,s46,0
2020-12-22,s47,1
2020-12-22,s48,0
2020-12-22,s49,405
2020-12-22,s50,6
2020-12-22,s51,0
2020-12-22,s52,0
2020-12-22,s53,8
2020-12-22,s54,8
2020-12-22,s55,409
2020-12-22,s56,615
2020-12-23,s01,0
2020-12-23,s02,0
2020-12-23,s03,1
2020-12-23,s04,0
2020-12-23,s05,105
2020-12-23,s06,2716
2020-12-23,s07,15
2020-12-23,s08,0
2020-12-23,s10,3
2020-12-23,s11,1567
2020-12-23,s12,38
2020-12-23,s13,1
2020-12-23,s14,334
2020-12-23,s15,5
2020-12-23,s16,0
2020-12-23,s17,4
2020-12-23,s19,0
2020-12-23,s20,13
2020-12-23,s21,8065
2020-12-23,s22,476
2020-12-23,s23,516
2020-12-23,s24,526
2020-12-23,s25,0
2020-12-23,s26,0
2020-12-23,s27,139
2020-12-23,s28,826
2020-12-23,s29,1564
2020-12-23,s30,1120
2020-12-23,s31,0
2020-12-23,s32,1
2020-12-23,s33,3
2020-12-23,s34,0
2020-12-23,s35,1
2020-12-23,s36,218
2020-12-23,s37,84
2020-12-23,s38,0
2020-12-23,s39,2
2020-12-23,s40,9
2020-12-23,s41,5
2020-12-23,s42,170
2020-12-23,s43,5
2020-12-23,s44,0
2020-12-23,s45,6
2020-12-23,s46,0
2020-12-23,s47,1
2020-12-23,s48,0
2020-12-23,s49,413
2020-12-23,s50,5
2020-12-23,s51,0
2020-12-23,s52,0
2020-12-23,s53,3
2020-12-23,s54,19
2020-12-23,s55,421
2020-12-23,s56,683
2020-12-24,s01,0
2020-12-24,s02,3
2020-12-24,s03,5
2020-12-24,s04,0
2020-12-24,s05,59
2020-12-24,s06,2282
2020-12-24,s07,10
2020-12-24,s08,0
2020-12-24,s10,5
2020-12-24,s11,1368
2020-12-24,s12,40
2020-12-24,s13,2
2020-12-24,s14,343
2020-12-24,s15,4
2020-12-24,s16,1
2020-12-24,s17,3
2020-12-24,s19,0
2020-12-24,s20,9
2020-12-24,s21,7113
2020-12-24,s22,433
2020-12-24,s23,440
2020-12-24,s24,427
2020-12-24,s25,0
2020-12-24,s26,0
2020-12-24,s27,134
2020-12-24,s28,639
2020-12-24,s29,1375
2020-12-24,s30,1018
2020-12-24,s31,1
2020-12-24,s32,1
2020-12-24,s33,0
2020-12-24,s34,0
2020-12-24,s35,6
2020-12-24,s36,196
2020-12-24,s37,73
2020-12-24,s38,1
2020-12-24,s39,3
2020-12-24,s40,8
2020-12-24,s41,8
2020-12-24,s42,144
2020-12-24,s43,12
2020-12-24,s44,0
2020-12-24,s45,12
2020-12-24,s46,1
2020-12-24,s47,1
2020-12-24,s48,0
2020-12-24,s49,415
2020-12-24,s50,2
2020-12-24,s51,0
2020-12-24,s52,0
2020-12-24,s53,3
2020-12-24,s54,14
2020-12-24,s55,341
2020-12-24,s56,659
2020-12-25,s01,0
2020-12-25,s02,1
2020-12-25,s03,3
2020-12-25,s04,0
2020-12-25,s05,69
2020-12-25,s06,1852
2020-12-25,s07,21
2020-12-25,s08,1
2020-12-25,s10,2
2020-12-25,s11,1208
2020-12-25,s12,36
2020-12-25,s13,1
2020-12-25,s14,358
2020-12-25,s15,8
2020-12-25,s16,0
2020-12-25,s17,3
2020-12-25,s19,0
2020-12-25,s20,15
2020-12-25,s21,8511
2020-12-25,s22,420
2020-12-25,s23,493
2020-12-25,s24,409
2020-12-25,s25,0
2020-12-25,s26,1
2020-12-25,s27,89
2020-12-25,s28,700
2020-12-25,s29,1204
2020-12-25,s30,1026
2020-12-25,s31,0
2020-12-25,s32,1
2020-12-25,s33,5
2020-12-25,s34,0
2020-12-25,s35,1
2020-12-25,s36,207
2020-12-25,s37,58
2020-12-25,s38,0
2020-12-25,s39,4
2020-12-25,s40,3
2020-12-25,s41,4
2020-12-25,s42,219
2020-12-25,s43,9
2020-12-25,s44,0
2020-12-25,s45,2
2020-12-25,s46,0
2020-12-25,s47,1
2020-12-25,s48,0
2020-12-25,s49,366
2020-12-25,s50,6
2020-12-25,s51,0
2020-12-25,s52,0
2020-12-25,s53,20
2020-12-25,s54,32
2020-12-25,s55,272
2020-12-25,s56,752
2020-12-26,s01,0
2020-12-26,s02,0
2020-12-26,s03,5
2020-12-26,s04,0
2020-12-26,s05,84
2020-12-26,s06,1680
2020-12-26,s07,20
2020-12-26,s08,0
2020-12-26,s10,2
2020-12-26,s11,1574
2020-12-26,s12,53
2020-12-26,s13,2
2020-12-26,s14,393
2020-12-26,s15,10
2020-12-26,s16,0
2020-12-26,s17,3
2020-12-26,s19,0
2020-12-26,s20,9
2020-12-26,s21,7723
2020-12-26,s22,455
2020-12-26,s23,520
2020-12-26,s24,465
2020-12-26,s25,0
2020-12-26,s26,0
2020-12-26,s27,129
2020-12-26,s28,1192
2020-12-26,s29,1591
2020-12-26,s30,1172
2020-12-26,s31,1
2020-12-26,s32,2
2020-12-26,s33,7
2020-12-26,s34,0
2020-12-26,s35,6
2020-12-26,s36,224
2020-12-26,s37,73
2020-12-26,s38,0
2020-12-26,s39,3
2020-12-26,s40,10
2020-12-26,s41,9
2020-12-26,s42,227
2020-12-26,s43,11
2020-12-26,s44,1
2020-12-26,s45,8
2020-12-26,s46,2
2020-12-26,s47,2
2020-12-26,s48,0
2020-12-26,s49,379
2020-12-26,s50,4
2020-12-26,s51,0
2020-12-26,s52,0
2020-12-26,s53,12
2020-12-26,s54,31
2020-12-26,s55,390
2020-12-26,s56,776
2020-12-27,s01,0
2020-12-27,s02,1
2020-12-27,s03,1
2020-12-27,s04,0
2020-12-27,s05,78
2020-12-27,s06,1873
2020-12-27,s07,14
2020-12-27,s08,0
2020-12-27,s10,4
2020-12-27,s11,1590
2020-12-27,s12,44
2020-12-27,s13,1
2020-12-27,s14,329
2020-12-27,s15,10
2020-12-27,s16,0
2020-12-27,s17,3
2020-12-27,s19,0
2020-12-27,s20,16
2020-12-27,s21,8054
2020-12-27,s22,511
2020-12-27,s23,565
2020-12-27,s24,558
2020-12-27,s25,0
2020-12-27,s26,0
2020-12-27,s27,137
2020-12-27,s28,1023
2020-12-27,s29,1592
2020-12-27,s30,1270
2020-12-27,s31,0
2020-12-27,s32,2
2020-12-27,s33,4
2020-12-27,s34,0
2020-12-27,s35,0
2020-12-27,s36,263
2020-12-27,s37,63
2020-12-27,s38,3
2020-12-27,s39,7
2020-12-27,s40,16
2020-12-27,s41,13
2020-12-27,s42,226
2020-12-27,s43,12
2020-12-27,s44,0
2020-12-27,s45,4
2020-12-27,s46,1
2020-12-27,s47,2
2020-12-27,s48,0
2020-12-27,s49,526
2020-12-27,s50,6
2020-12-27,s51,0
2020-12-27,s52,0
2020-12-27,s53,4
2020-12-27,s54,15
2020-12-27,s55,416
2020-12-27,s56,731
2020-12-28,s01,0
2020-12-28,s02,1
2020-12-28,s03,4
2020-12-28,s04,0
2020-12-28,s05,95
2020-12-28,s06,2051
2020-12-28,s07,28
2020-12-28,s08,3
2020-12-28,s10,4
2020-12-28,s11,1848
2020-12-28,s12,64
2020-12-28,s13,2
2020-12-28,s14,385
2020-12-28,s15,9
2020-12-28,s16,0
2020-12-28,s17,7
2020-12-28,s19,0
2020-12-28,s20,23
2020-12-28,s21,8677
2020-12-28,s22,576
2020-12-28,s23,724
2020-12-28,s24,579
2020-12-28,s25,0
2020-12-28,s26,0
2020-12-28,s27,189
2020-12-28,s28,1187
2020-12-28,s29,1848
2020-12-28,s30,1344
2020-12-28,s31,0
2020-12-28,s32,2
2020-12-28,s33,4
2020-12-28,s34,0
2020-12-28,s35,5
2020-12-28,s36,238
2020-12-28,s37,90
2020-12-28,s38,2
2020-12-28,s39,5
2020-12-28,s40,8
2020-12-28,s41,12
2020-12-28,s42,207
2020-12-28,s43,10
2020-12-28,s44,0
2020-12-28,s45,7
2020-12-28,s46,5
2020-12-28,s47,2
2020-12-28,s48,0
2020-12-28,s49,546
2020-12-28,s50,1
2020-12-28,s51,0
2020-12-28,s52,0
2020-12-28,s53,9
2020-12-28,s54,20
2020-12-28,s55,560
2020-12-28,s56,749
2020-12-29,s01,1
2020-12-29,s02,0
2020-12-29,s03,4
2020-12-29,s04,0
2020-12-29,s05,122
2020-12-29,s06,1552
2020-12-29,s07,72
2020-12-29,s08,0
2020-12-29,s10,6
2020-12-29,s11,1591
2020-12-29,s12,67
2020-12-29,s13,0
2020-12-29,s14,374
2020-12-29,s15,9
2020-12-29,s16,2
2020-12-29,s17,8
2020-12-29,s19,0
2020-12-29,s20,27
2020-12-29,s21,6974
2020-12-29,s22,480
2020-12-29,s23,496
2020-12-29,s24,450
2020-12-29,s25,0
2020-12-29,s26,2
2020-12-29,s27,242
2020-12-29,s28,865
2020-12-29,s29,1600
2020-12-29,s30,1162
2020-12-29,s31,1
2020-12-29,s32,1
2020-12-29,s33,2
2020-12-29,s34,0
2020-12-29,s35,14
2020-12-29,s36,250
2020-12-29,s37,108
2020-12-29,s38,2
2020-12-29,s39,8
2020-12-29,s40,17
2020-12-29,s41,16
2020-12-29,s42,207
2020-12-29,s43,13
2020-12-29,s44,0
2020-12-29,s45,6
2020-12-29,s46,0
2020-12-29,s47,6
2020-12-29,s48,0
2020-12-29,s49,381
2020-12-29,s50,7
2020-12-29,s51,0
2020-12-29,s52,0
2020-12-29,s53,8
2020-12-29,s54,25
2020-12-29,s55,389
2020-12-29,s56,581
2020-12-30,s01,0
2020-12-30,s02,0
2020-12-30,s03,6
2020-12-30,s04,0
2020-12-30,s05,93
2020-12-30,s06,0
2020-12-30,s07,19
2020-12-30,s08,0
2020-12-30,s10,4
2020-12-30,s11,0
2020-12-30,s12,43
2020-12-30,s13,2
2020-12-30,s14,421
2020-12-30,s15,4
2020-12-30,s16,0
2020-12-30,s17,6
2020-12-30,s19,0
2020-12-30,s20,14
2020-12-30,s21,0
2020-12-30,s22,0
2020-12-30,s23,0
2020-12-30,s24,0
2020-12-30,s25,0
2020-12-30,s26,1
2020-12-30,s27,164
2020-12-30,s28,0
2020-12-30,s29,0
2020-12-30,s30,0
2020-12-30,s31,0
2020-12-30,s32,2
2020-12-30,s33,3
2020-12-30,s34,0
2020-12-30,s35,3
2020-12-30,s36,234
2020-12-30,s37,0
2020-12-30,s38,1
2020-12-30,s39,3
2020-12-30,s40,7
2020-12-30,s41,8
2020-12-30,s42,0
2020-12-30,s43,15
2020-12-30,s44,0
2020-12-30,s45,8
2020-12-30,s46,2
2020-12-30,s47,2
2020-12-30,s48,2
2020-12-30,s49,0
2020-12-30,s50,7
2020-12-30,s51,0
2020-12-30,s52,0
2020-12-30,s53,1
2020-12-30,s54,53
2020-12-30,s55,0
2020-12-30,s56,0
2020-12-31,s01,0
2020-12-31,s02,0
2020-12-31,s03,0
2020-12-31,s04,0
2020-12-31,s05,0
2020-12-31,s06,0
2020-12-31,s07,0
2020-12-31,s08,0
2020-12-31,s10,0
2020-12-31,s11,0
2020-12-31,s12,0
2020-12-31,s13,0
2020-12-31,s14,0
2020-12-31,s15,0
2020-12-31,s16,0
2020-12-31,s17,0
2020-12-31,s19,0
2020-12-31,s20,0
2020-12-31,s21,0
2020-12-31,s22,0
2020-12-31,s23,0
2020-12-31,s24,0
2020-12-31,s25,0
2020-12-31,s26,0
2020-12-31,s27,0
2020-12-31,s28,0
2020-12-31,s29,0
2020-12-31,s30,0
2020-12-31,s31,0
2020-12-31,s32,0
2020-12-31,s33,0
2020-12-31,s34,0
2020-12-31,s35,0
2020-12-31,s36,0
2020-12-31,s37,0
2020-12-31,s38,0
2020-12-31,s39,0
2020-12-31,s40,0
2020-12-31,s41,0
2020-12-31,s42,0
2020-12-31,s43,0
2020-12-31,s44,0
2020-12-31,s45,0
2020-12-31,s46,0
2020-12-31,s47,0
2020-12-31,s48,0
2020-12-31,s49,0
2020-12-31,s50,0
2020-12-31,s51,0
2020-12-31,s52,0
2020-12-31,s53,0
2020-12-31,s54,0
2020-12-31,s55,0
2020-12-31,s56,0
2021-01-01,s01,0
2021-01-01,s02,1
2021-01-01,s03,3
2021-01-01,s04,0
2021-01-01,s05,60
2021-01-01,s06,1722
2021-01-01,s07,19
2021-01-01,s08,0
2021-01-01,s10,3
2021-01-01,s11,1151
2021-01-01,s12,37
2021-01-01,s13,1
2021-01-01,s14,388
2021-01-01,s15,2
2021-01-01,s16,0
2021-01-01,s17,7
2021-01-01,s19,0
2021-01-01,s20,15
2021-01-01,s21,9883
2021-01-01,s22,450
2021-01-01,s23,483
2021-01-01,s24,382
2021-01-01,s25,0
2021-01-01,s26,0
2021-01-01,s27,82
2021-01-01,s28,618
2021-01-01,s29,1157
2021-01-01,s30,786
2021-01-01,s31,0
2021-01-01,s32,1
2021-01-01,s33,2
2021-01-01,s34,0
2021-01-01,s35,2
2021-01-01,s36,210
2021-01-01,s37,62
2021-01-01,s38,0
2021-01-01,s39,2
2021-01-01,s40,6
2021-01-01,s41,3
2021-01-01,s42,123
2021-01-01,s43,6
2021-01-01,s44,0
2021-01-01,s45,3
2021-01-01,s46,2
2021-01-01,s47,2
2021-01-01,s48,0
2021-01-01,s49,316
2021-01-01,s50,8
2021-01-01,s51,0
2021-01-01,s52,0
2021-01-01,s53,3
2021-01-01,s54,17
2021-01-01,s55,245
2021-01-01,s56,992
2021-01-02,s01,0
2021-01-02,s02,2
2021-01-02,s03,6
2021-01-02,s04,0
2021-01-02,s05,89
2021-01-02,s06,1520
2021-01-02,s07,18
2021-01-02,s08,0
2021-01-02,s10,1
2021-01-02,s11,1325
2021-01-02,s12,26
2021-01-02,s13,1
2021-01-02,s14,341
2021-01-02,s15,4
2021-01-02,s16,1
2021-01-02,s17,6
2021-01-02,s19,0
